iobj iorder X Lambda Mask
011 03 1806.070 6531.3418 1
011 03 1899.180 6538.1120 1
012 03   42.150 6384.7169 1
012 03   71.290 6387.3957 1
012 03  200.870 6399.2065 1
012 03  217.420 6400.6961 1
012 03  242.920 6403.0128 1
012 03  280.960 6406.4462 1
012 03  341.940 6411.8991 1
012 03  361.210 6413.6145 1
012 03  382.830 6415.5374 1
012 03  391.450 6416.3071 1
012 03  414.790 6418.3703 1
012 03  456.910 6422.1075 1
012 03  465.980 6422.8969 1
012 03  487.510 6424.8127 1
012 03  532.660 6428.7733 1
012 03  564.760 6431.5550 1
012 03  635.850 6437.7613 0
012 03  642.740 6438.3095 0
012 03  649.990 6438.9160 0
012 03  684.220 6441.8994 1
012 03  706.980 6443.8598 1
012 03  727.590 6445.6407 0
012 03  741.020 6446.7712 1
012 03  779.010 6450.0060 1
012 03  790.030 6450.9557 1
012 03  803.210 6452.0591 1
012 03  840.960 6455.2647 1
012 03  865.050 6457.2824 1
012 03  903.140 6460.4750 1
012 03  910.160 6461.0596 1
012 03 1032.530 6471.2131 1
012 03 1178.230 6483.0825 1
012 03 1206.750 6485.3759 1
012 03 1233.000 6487.4811 1
012 03 1250.490 6488.8832 1
012 03 1273.800 6490.7372 1
012 03 1304.790 6493.1975 1
012 03 1331.110 6495.2573 0
012 03 1340.150 6496.0292 0
012 03 1416.860 6501.9919 1
012 03 1436.310 6503.5111 1
012 03 1481.200 6506.9868 1
012 03 1508.060 6509.0503 1
012 03 1551.360 6512.3639 1
012 03 1679.630 6522.0432 1
012 03 1805.410 6531.3418 1
012 03 1898.510 6538.1120 1
013 03   42.020 6384.7169 1
013 03   71.260 6387.3957 1
013 03  200.800 6399.2065 1
013 03  217.370 6400.6961 1
013 03  242.850 6403.0128 1
013 03  280.950 6406.4462 1
013 03  341.910 6411.8991 1
013 03  361.170 6413.6145 1
013 03  382.740 6415.5374 1
013 03  391.430 6416.3071 1
013 03  414.690 6418.3703 1
013 03  456.950 6422.1075 1
013 03  465.770 6422.8969 1
013 03  487.490 6424.8127 0
013 03  532.750 6428.7733 1
013 03  564.740 6431.5550 1
013 03  635.970 6437.7613 0
013 03  642.680 6438.3095 0
013 03  649.970 6438.9160 0
013 03  684.210 6441.8994 1
013 03  706.990 6443.8598 1
013 03  727.640 6445.6407 0
013 03  741.060 6446.7712 1
013 03  779.070 6450.0060 1
013 03  790.210 6450.9557 1
013 03  803.270 6452.0591 1
013 03  841.310 6455.2647 1
013 03  865.150 6457.2824 1
013 03  903.290 6460.4750 1
013 03  910.190 6461.0596 1
013 03 1032.580 6471.2131 1
013 03 1178.400 6483.0825 1
013 03 1206.930 6485.3759 1
013 03 1233.190 6487.4811 1
013 03 1250.570 6488.8832 0
013 03 1273.930 6490.7372 1
013 03 1305.020 6493.1975 1
013 03 1331.200 6495.2573 1
013 03 1340.550 6496.0292 0
013 03 1417.020 6501.9919 1
013 03 1436.550 6503.5111 1
013 03 1481.500 6506.9868 1
013 03 1508.330 6509.0503 1
013 03 1551.580 6512.3639 1
013 03 1679.890 6522.0432 1
013 03 1805.700 6531.3418 1
013 03 1898.800 6538.1120 1
014 03   43.290 6384.7169 1
014 03   72.460 6387.3957 1
014 03  202.110 6399.2065 1
014 03  218.570 6400.6961 1
014 03  244.100 6403.0128 1
014 03  282.310 6406.4462 1
014 03  343.290 6411.8991 1
014 03  362.520 6413.6145 1
014 03  384.210 6415.5374 1
014 03  392.750 6416.3071 1
014 03  416.110 6418.3703 1
014 03  458.210 6422.1075 1
014 03  467.260 6422.8969 1
014 03  488.980 6424.8127 1
014 03  534.320 6428.7733 1
014 03  566.160 6431.5550 1
014 03  637.370 6437.7613 0
014 03  644.220 6438.3095 0
014 03  651.500 6438.9160 0
014 03  685.760 6441.8994 1
014 03  708.510 6443.8598 1
014 03  729.260 6445.6407 1
014 03  742.540 6446.7712 1
014 03  780.550 6450.0060 1
014 03  791.710 6450.9557 1
014 03  804.760 6452.0591 1
014 03  842.760 6455.2647 1
014 03  866.700 6457.2824 1
014 03  904.800 6460.4750 1
014 03  911.760 6461.0596 1
014 03 1034.230 6471.2131 1
014 03 1180.110 6483.0825 1
014 03 1208.640 6485.3759 1
014 03 1234.880 6487.4811 1
014 03 1252.390 6488.8832 1
014 03 1275.720 6490.7372 1
014 03 1306.770 6493.1975 1
014 03 1333.170 6495.2573 0
014 03 1342.150 6496.0292 0
014 03 1418.920 6501.9919 1
014 03 1438.460 6503.5111 1
014 03 1483.310 6506.9868 1
014 03 1510.250 6509.0503 1
014 03 1553.540 6512.3639 1
014 03 1681.930 6522.0432 1
014 03 1807.860 6531.3418 1
014 03 1900.910 6538.1120 1
015 03   45.880 6384.7169 1
015 03   75.200 6387.3957 1
015 03  204.900 6399.2065 1
015 03  221.520 6400.6961 1
015 03  246.940 6403.0128 1
015 03  285.140 6406.4462 1
015 03  346.230 6411.8991 1
015 03  365.450 6413.6145 1
015 03  395.680 6416.3071 1
015 03  419.130 6418.3703 1
015 03  461.290 6422.1075 1
015 03  470.370 6422.8969 1
015 03  491.940 6424.8127 1
015 03  537.390 6428.7733 1
015 03  569.320 6431.5550 1
015 03  640.520 6437.7613 1
015 03  654.680 6438.9160 0
015 03  688.900 6441.8994 1
015 03  711.720 6443.8598 1
015 03  745.690 6446.7712 1
015 03  783.800 6450.0060 1
015 03  795.040 6450.9557 1
015 03  870.090 6457.2824 1
015 03  908.220 6460.4750 1
015 03  915.280 6461.0596 1
015 03  981.530 6466.3572 0
015 03 1037.660 6471.2131 1
015 03 1160.820 6481.3017 0
015 03 1183.740 6483.0825 1
015 03 1212.300 6485.3759 1
015 03 1238.640 6487.4811 1
015 03 1256.160 6488.8832 1
015 03 1279.490 6490.7372 1
015 03 1310.580 6493.1975 1
015 03 1320.360 6493.7777 0
015 03 1336.840 6495.2573 1
015 03 1346.240 6496.0292 1
015 03 1365.220 6497.4919 1
015 03 1422.760 6501.9919 1
015 03 1442.420 6503.5111 1
015 03 1487.320 6506.9868 1
015 03 1504.570 6508.3605 0
015 03 1514.320 6509.0503 1
015 03 1557.630 6512.3639 1
015 03 1686.160 6522.0432 1
015 03 1812.220 6531.3418 1
015 03 1905.470 6538.1120 1
016 03   47.270 6384.7169 1
016 03   76.480 6387.3957 1
016 03  206.240 6399.2065 1
016 03  222.800 6400.6961 1
016 03  248.390 6403.0128 1
016 03  286.500 6406.4462 1
016 03  347.570 6411.8991 1
016 03  366.830 6413.6145 1
016 03  397.200 6416.3071 1
016 03  420.540 6418.3703 1
016 03  462.750 6422.1075 1
016 03  471.670 6422.8969 1
016 03  493.480 6424.8127 1
016 03  539.050 6428.7733 1
016 03  570.750 6431.5550 1
016 03  642.140 6437.7613 1
016 03  656.200 6438.9160 0
016 03  690.510 6441.8994 1
016 03  713.360 6443.8598 1
016 03  747.390 6446.7712 1
016 03  785.480 6450.0060 1
016 03  796.620 6450.9557 1
016 03  871.700 6457.2824 1
016 03  909.870 6460.4750 1
016 03  916.830 6461.0596 1
016 03  983.240 6466.3572 0
016 03 1039.480 6471.2131 1
016 03 1162.470 6481.3017 0
016 03 1185.590 6483.0825 1
016 03 1214.220 6485.3759 1
016 03 1240.440 6487.4811 1
016 03 1257.980 6488.8832 1
016 03 1281.380 6490.7372 1
016 03 1312.480 6493.1975 1
016 03 1322.230 6493.7777 0
016 03 1338.800 6495.2573 1
016 03 1347.910 6496.0292 0
016 03 1367.020 6497.4919 1
016 03 1424.740 6501.9919 1
016 03 1444.330 6503.5111 1
016 03 1489.370 6506.9868 1
016 03 1506.450 6508.3605 0
016 03 1516.260 6509.0503 1
016 03 1559.640 6512.3639 1
016 03 1688.250 6522.0432 1
016 03 1814.390 6531.3418 1
016 03 1907.730 6538.1120 1
017 03   50.020 6384.7169 1
017 03   79.330 6387.3957 1
017 03  209.260 6399.2065 1
017 03  225.610 6400.6961 1
017 03  251.350 6403.0128 1
017 03  289.490 6406.4462 1
017 03  350.560 6411.8991 1
017 03  369.830 6413.6145 1
017 03  400.240 6416.3071 1
017 03  423.630 6418.3703 0
017 03  465.740 6422.1075 1
017 03  474.860 6422.8969 1
017 03  496.510 6424.8127 1
017 03  541.830 6428.7733 1
017 03  573.910 6431.5550 1
017 03  645.380 6437.7613 0
017 03  659.420 6438.9160 0
017 03  693.770 6441.8994 1
017 03  716.580 6443.8598 1
017 03  750.700 6446.7712 1
017 03  788.820 6450.0060 1
017 03  800.010 6450.9557 1
017 03  851.250 6455.2647 1
017 03  875.190 6457.2824 1
017 03  913.380 6460.4750 1
017 03  920.380 6461.0596 1
017 03  986.680 6466.5526 1
017 03 1043.140 6471.2131 1
017 03 1189.370 6483.0825 1
017 03 1218.120 6485.3759 1
017 03 1244.320 6487.4811 1
017 03 1261.750 6488.8832 0
017 03 1285.240 6490.7372 1
017 03 1316.350 6493.1975 1
017 03 1342.690 6495.2573 1
017 03 1351.980 6496.0292 0
017 03 1371.020 6497.4919 1
017 03 1428.670 6501.9919 1
017 03 1448.380 6503.5111 1
017 03 1493.450 6506.9868 1
017 03 1511.000 6508.3605 0
017 03 1520.390 6509.0503 1
017 03 1563.780 6512.3639 1
017 03 1692.530 6522.0432 1
017 03 1818.830 6531.3418 1
017 03 1912.310 6538.1120 1
018 03   53.760 6384.7169 1
018 03   83.040 6387.3957 1
018 03  213.100 6399.2065 1
018 03  229.500 6400.6961 1
018 03  255.250 6403.0128 1
018 03  293.470 6406.4462 1
018 03  354.660 6411.8991 1
018 03  373.970 6413.6145 1
018 03  404.340 6416.3071 1
018 03  427.920 6418.3703 0
018 03  470.150 6422.1075 1
018 03  479.140 6422.8969 1
018 03  500.690 6424.8127 0
018 03  546.200 6428.7733 1
018 03  578.310 6431.5550 1
018 03  649.670 6437.7613 0
018 03  663.870 6438.9160 0
018 03  698.300 6441.8994 1
018 03  721.260 6443.8598 1
018 03  755.300 6446.7712 1
018 03  793.480 6450.0060 1
018 03  804.590 6450.9557 1
018 03  817.450 6452.0591 0
018 03  855.770 6455.2647 1
018 03  879.890 6457.2824 1
018 03  918.160 6460.4750 1
018 03  925.270 6461.0596 1
018 03 1047.960 6471.2131 1
018 03 1194.540 6483.0825 1
018 03 1223.230 6485.3759 1
018 03 1249.530 6487.4811 1
018 03 1266.990 6488.8832 1
018 03 1290.540 6490.7372 1
018 03 1321.790 6493.1975 1
018 03 1347.880 6495.2573 1
018 03 1357.320 6496.0292 0
018 03 1376.470 6497.4919 1
018 03 1434.280 6501.9919 1
018 03 1453.880 6503.5111 1
018 03 1499.060 6506.9868 1
018 03 1526.110 6509.0503 1
018 03 1569.530 6512.3639 1
018 03 1698.480 6522.0432 1
018 03 1825.070 6531.3418 1
018 03 1918.770 6538.1120 1
019 03   56.090 6384.7169 1
019 03   85.360 6387.3957 1
019 03  215.520 6399.2065 1
019 03  232.020 6400.6961 1
019 03  257.650 6403.0128 1
019 03  295.880 6406.4462 1
019 03  357.130 6411.8991 1
019 03  376.460 6413.6145 1
019 03  406.840 6416.3071 1
019 03  430.290 6418.3703 1
019 03  472.830 6422.1075 0
019 03  481.630 6422.8969 1
019 03  503.390 6424.8127 1
019 03  548.770 6428.7733 1
019 03  580.970 6431.5550 1
019 03  652.410 6437.7613 0
019 03  666.570 6438.9160 0
019 03  700.980 6441.8994 1
019 03  723.900 6443.8598 1
019 03  758.040 6446.7712 1
019 03  796.250 6450.0060 1
019 03  807.430 6450.9557 1
019 03  882.720 6457.2824 1
019 03  920.970 6460.4750 1
019 03  928.010 6461.0596 1
019 03 1051.030 6471.2131 1
019 03 1174.400 6481.3017 0
019 03 1197.590 6483.0825 1
019 03 1226.390 6485.3759 1
019 03 1252.630 6487.4811 1
019 03 1270.210 6488.8832 1
019 03 1293.690 6490.7372 1
019 03 1324.900 6493.1975 1
019 03 1351.330 6495.2573 0
019 03 1360.600 6496.0292 0
019 03 1379.690 6497.4919 1
019 03 1437.590 6501.9919 1
019 03 1457.270 6503.5111 1
019 03 1502.440 6506.9868 1
019 03 1519.530 6508.3605 0
019 03 1529.430 6509.0503 1
019 03 1572.960 6512.3639 1
019 03 1702.060 6522.0432 1
019 03 1828.780 6531.3418 1
019 03 1922.470 6538.1120 1
019 03 2030.180 6545.7186 1
020 03   59.970 6384.7169 1
020 03   89.280 6387.3957 1
020 03  219.460 6399.2065 1
020 03  236.020 6400.6961 1
020 03  261.800 6403.0128 1
020 03  300.050 6406.4462 1
020 03  361.350 6411.8991 1
020 03  380.670 6413.6145 1
020 03  411.080 6416.3071 1
020 03  434.580 6418.3703 1
020 03  476.990 6422.1075 1
020 03  485.890 6422.8969 1
020 03  507.650 6424.8127 1
020 03  553.210 6428.7733 1
020 03  585.380 6431.5550 1
020 03  656.920 6437.7613 0
020 03  671.070 6438.9160 0
020 03  705.550 6441.8994 1
020 03  728.450 6443.8598 1
020 03  762.690 6446.7712 1
020 03  800.890 6450.0060 1
020 03  812.030 6450.9557 1
020 03  863.310 6455.2647 1
020 03  887.510 6457.2824 1
020 03  925.690 6460.4750 1
020 03  932.790 6461.0596 1
020 03 1055.960 6471.2131 1
020 03 1179.520 6481.3017 0
020 03 1202.770 6483.0825 1
020 03 1231.470 6485.3759 1
020 03 1257.910 6487.4811 1
020 03 1275.540 6488.8832 1
020 03 1298.970 6490.7372 1
020 03 1330.240 6493.1975 1
020 03 1356.770 6495.2573 0
020 03 1365.950 6496.0292 0
020 03 1385.230 6497.4919 1
020 03 1443.090 6501.9919 1
020 03 1462.790 6503.5111 1
020 03 1508.040 6506.9868 1
020 03 1524.970 6508.3605 0
020 03 1535.090 6509.0503 1
020 03 1578.670 6512.3639 1
020 03 1708.010 6522.0432 1
020 03 1834.840 6531.3418 1
020 03 1928.690 6538.1120 1
021 03   65.350 6384.7169 1
021 03   94.690 6387.3957 1
021 03  225.040 6399.2065 1
021 03  241.600 6400.6961 1
021 03  267.480 6403.0128 1
021 03  305.700 6406.4462 1
021 03  367.140 6411.8991 1
021 03  386.480 6413.6145 1
021 03  416.960 6416.3071 1
021 03  440.420 6418.3703 1
021 03  482.900 6422.1075 1
021 03  491.900 6422.8969 1
021 03  513.620 6424.8127 0
021 03  559.270 6428.7733 1
021 03  591.460 6431.5550 1
021 03  663.120 6437.7613 0
021 03  677.380 6438.9160 0
021 03  711.840 6441.8994 1
021 03  734.820 6443.8598 1
021 03  769.070 6446.7712 1
021 03  807.330 6450.0060 1
021 03  818.520 6450.9557 1
021 03  869.990 6455.2647 1
021 03  894.120 6457.2824 1
021 03  932.470 6460.4750 1
021 03  939.530 6461.0596 1
021 03 1062.910 6471.2131 1
021 03 1186.730 6481.3017 0
021 03 1209.940 6483.0825 1
021 03 1238.710 6485.3759 1
021 03 1265.180 6487.4811 1
021 03 1282.800 6488.8832 1
021 03 1306.360 6490.7372 1
021 03 1337.640 6493.1975 1
021 03 1364.170 6495.2573 0
021 03 1373.440 6496.0292 0
021 03 1392.550 6497.4919 1
021 03 1450.700 6501.9919 1
021 03 1470.410 6503.5111 1
021 03 1515.750 6506.9868 1
021 03 1533.070 6508.3605 0
021 03 1542.900 6509.0503 1
021 03 1586.590 6512.3639 1
021 03 1716.150 6522.0432 1
021 03 1843.290 6531.3418 1
021 03 1937.400 6538.1120 1
022 03   68.230 6384.7169 1
022 03   97.650 6387.3957 1
022 03  228.030 6399.2065 1
022 03  244.780 6400.6961 1
022 03  270.550 6403.0128 1
022 03  308.860 6406.4462 1
022 03  370.340 6411.8991 1
022 03  389.700 6413.6145 1
022 03  420.200 6416.3071 1
022 03  443.720 6418.3703 1
022 03  486.020 6422.1075 0
022 03  495.440 6422.8969 0
022 03  517.130 6424.8127 1
022 03  562.620 6428.7733 1
022 03  594.880 6431.5550 1
022 03  666.680 6437.7613 0
022 03  680.850 6438.9160 0
022 03  715.370 6441.8994 1
022 03  738.410 6443.8598 1
022 03  772.710 6446.7712 1
022 03  811.050 6450.0060 1
022 03  822.240 6450.9557 1
022 03  873.890 6455.2647 0
022 03  897.850 6457.2824 1
022 03  936.340 6460.4750 1
022 03  943.330 6461.0596 1
022 03 1066.810 6471.2131 1
022 03 1214.080 6483.0825 1
022 03 1242.890 6485.3759 1
022 03 1269.330 6487.4811 1
022 03 1286.940 6488.8832 1
022 03 1310.540 6490.7372 1
022 03 1341.920 6493.1975 1
022 03 1368.380 6495.2573 1
022 03 1377.610 6496.0292 0
022 03 1396.890 6497.4919 1
022 03 1455.070 6501.9919 1
022 03 1474.810 6503.5111 1
022 03 1520.210 6506.9868 1
022 03 1537.490 6508.3605 0
022 03 1547.400 6509.0503 1
022 03 1591.120 6512.3639 1
022 03 1720.880 6522.0432 1
022 03 1848.220 6531.3418 1
022 03 1942.440 6538.1120 1
023 03   72.930 6384.7169 1
023 03  102.400 6387.3957 1
023 03  233.030 6399.2065 1
023 03  249.650 6400.6961 1
023 03  275.380 6403.0128 1
023 03  313.880 6406.4462 1
023 03  375.370 6411.8991 1
023 03  394.770 6413.6145 1
023 03  425.310 6416.3071 1
023 03  448.780 6418.3703 1
023 03  491.350 6422.1075 1
023 03  500.390 6422.8969 1
023 03  522.320 6424.8127 1
023 03  567.920 6428.7733 1
023 03  600.260 6431.5550 1
023 03  672.060 6437.7613 0
023 03  686.310 6438.9160 0
023 03  720.930 6441.8994 1
023 03  743.870 6443.8598 1
023 03  778.270 6446.7712 1
023 03  816.620 6450.0060 1
023 03  827.870 6450.9557 1
023 03  879.420 6455.2647 1
023 03  903.580 6457.2824 1
023 03  942.120 6460.4750 1
023 03  949.050 6461.0596 1
023 03 1072.780 6471.2131 1
023 03 1220.220 6483.0825 1
023 03 1249.030 6485.3759 1
023 03 1275.620 6487.4811 1
023 03 1293.310 6488.8832 1
023 03 1316.860 6490.7372 1
023 03 1348.270 6493.1975 1
023 03 1374.880 6495.2573 0
023 03 1384.180 6496.0292 0
023 03 1403.550 6497.4919 1
023 03 1444.080 6500.6575 0
023 03 1461.680 6501.9919 1
023 03 1481.440 6503.5111 1
023 03 1526.920 6506.9868 1
023 03 1544.250 6508.3605 0
023 03 1554.110 6509.0503 1
023 03 1597.970 6512.3639 1
023 03 1727.930 6522.0432 1
023 03 1855.530 6531.3418 1
023 03 1949.920 6538.1120 1
000 04   80.710 6501.9919 1
000 04   96.950 6503.5111 1
000 04  134.510 6506.9868 1
000 04  156.870 6509.0503 1
000 04  192.720 6512.3639 1
000 04  298.370 6522.0432 1
000 04  400.990 6531.3418 1
000 04  476.160 6538.1120 0
000 04  629.420 6551.7055 1
000 04  657.530 6554.1603 1
000 04  711.580 6558.8756 0
000 04  775.560 6564.4445 1
000 04  835.980 6569.6322 1
000 04  911.930 6576.1221 1
000 04  924.750 6577.2146 1
000 04  929.860 6577.6552 1
000 04  960.130 6580.2299 0
000 04 1003.980 6583.9060 1
000 04 1059.390 6588.5396 1
000 04 1094.770 6591.4845 1
000 04 1118.670 6593.4628 1
000 04 1124.420 6593.9391 1
000 04 1191.830 6599.4824 1
000 04 1257.770 6604.8534 1
000 04 1264.680 6605.4165 1
000 04 1363.740 6613.3740 1
000 04 1410.110 6617.0580 0
000 04 1415.790 6617.5154 1
000 04 1423.860 6618.1668 1
000 04 1446.410 6619.9458 1
000 04 1459.190 6620.9665 0
000 04 1602.180 6632.0837 1
000 04 1682.550 6638.2207 1
000 04 1691.560 6638.9119 1
000 04 1702.560 6639.7403 1
000 04 1755.080 6643.6976 1
000 04 1767.960 6644.6635 1
000 04 1793.110 6646.5407 1
000 04 1819.070 6648.4954 0
000 04 1825.550 6648.9586 1
000 04 1898.900 6654.3675 1
000 04 1934.420 6656.9386 0
000 04 1958.150 6658.6774 1
000 04 1985.770 6660.6761 1
000 04 2007.960 6662.2686 1
000 04 2028.020 6663.6966 1
000 04 2032.810 6664.0510 1
001 04   74.290 6501.9919 1
001 04   90.600 6503.5111 1
001 04  128.050 6506.9868 1
001 04  150.440 6509.0503 1
001 04  186.280 6512.3639 1
001 04  291.740 6522.0432 1
001 04  394.250 6531.3418 1
001 04  469.350 6538.1120 1
001 04  622.440 6551.7055 1
001 04  650.460 6554.1603 1
001 04  704.420 6558.8756 1
001 04  717.700 6560.0574 0
001 04  768.370 6564.4445 1
001 04  828.630 6569.6322 1
001 04  904.570 6576.1221 1
001 04  917.350 6577.2146 1
001 04  922.500 6577.6552 1
001 04  952.850 6580.2299 1
001 04  996.480 6583.9060 1
001 04 1051.770 6588.5396 1
001 04 1087.160 6591.4845 1
001 04 1111.090 6593.4628 1
001 04 1116.730 6593.9391 1
001 04 1143.230 6596.1141 1
001 04 1174.430 6598.6778 0
001 04 1184.320 6599.4824 0
001 04 1249.890 6604.8534 1
001 04 1256.730 6605.4165 1
001 04 1355.720 6613.3740 1
001 04 1401.960 6617.0580 1
001 04 1407.750 6617.5154 1
001 04 1415.700 6618.1668 1
001 04 1438.250 6619.9458 1
001 04 1451.150 6620.9665 1
001 04 1593.820 6632.0837 1
001 04 1611.690 6633.4579 1
001 04 1674.030 6638.2207 1
001 04 1683.090 6638.9119 1
001 04 1693.980 6639.7403 1
001 04 1746.400 6643.6976 1
001 04 1759.140 6644.6635 1
001 04 1784.240 6646.5407 1
001 04 1810.380 6648.4954 1
001 04 1816.680 6648.9586 1
001 04 1889.870 6654.3675 1
001 04 1925.210 6656.9386 1
001 04 1949.020 6658.6774 1
001 04 1976.690 6660.6761 1
001 04 1998.770 6662.2686 1
001 04 2018.690 6663.6966 1
001 04 2023.540 6664.0510 1
002 04   68.650 6501.9919 1
002 04  122.320 6506.9868 1
002 04  144.670 6509.0503 1
002 04  180.450 6512.3639 1
002 04  285.850 6522.0432 1
002 04  388.220 6531.3418 1
002 04  457.750 6537.6139 1
002 04  463.210 6538.1120 1
002 04  616.110 6551.7055 1
002 04  644.140 6554.1603 1
002 04  698.010 6558.8756 1
002 04  711.260 6560.0574 0
002 04  761.830 6564.4445 1
002 04  822.180 6569.6322 0
002 04  897.930 6576.1221 1
002 04  910.660 6577.2146 1
002 04  915.770 6577.6552 1
002 04  946.180 6580.2299 1
002 04  989.700 6583.9060 1
002 04 1044.950 6588.5396 1
002 04 1080.290 6591.4845 1
002 04 1104.210 6593.4628 1
002 04 1109.800 6593.9391 1
002 04 1136.130 6596.1141 1
002 04 1177.020 6599.4824 1
002 04 1242.790 6604.8534 1
002 04 1249.620 6605.4165 1
002 04 1348.480 6613.3740 1
002 04 1394.610 6617.0580 1
002 04 1400.350 6617.5154 1
002 04 1408.420 6618.1668 1
002 04 1430.900 6619.9458 1
002 04 1443.690 6620.9665 0
002 04 1586.270 6632.0837 1
002 04 1666.250 6638.2207 1
002 04 1675.290 6638.9119 1
002 04 1686.240 6639.7403 1
002 04 1738.580 6643.6976 1
002 04 1751.360 6644.6635 1
002 04 1776.440 6646.5407 1
002 04 1802.440 6648.4954 1
002 04 1808.690 6648.9586 1
002 04 1881.970 6654.3675 1
002 04 1916.920 6656.9386 1
002 04 1940.960 6658.6774 1
002 04 1968.510 6660.6761 1
002 04 1990.520 6662.2686 1
002 04 2015.300 6664.0510 1
003 04   59.810 6501.9919 1
003 04  113.410 6506.9868 1
003 04  171.470 6512.3639 1
003 04  276.690 6522.0432 1
003 04  378.920 6531.3418 1
003 04  453.810 6538.1120 0
003 04  606.490 6551.7055 1
003 04  634.470 6554.1603 1
003 04  688.270 6558.8756 0
003 04  701.580 6560.0574 1
003 04  752.010 6564.4445 1
003 04  759.320 6565.0700 1
003 04  812.280 6569.6322 0
003 04  887.790 6576.1221 1
003 04  900.580 6577.2146 1
003 04  905.680 6577.6552 1
003 04  936.030 6580.2299 1
003 04  979.460 6583.9060 1
003 04 1034.600 6588.5396 1
003 04 1069.840 6591.4845 1
003 04 1093.630 6593.4628 1
003 04 1099.380 6593.9391 1
003 04 1125.540 6596.1141 1
003 04 1156.710 6598.6778 1
003 04 1166.460 6599.4824 1
003 04 1232.090 6604.8534 1
003 04 1238.910 6605.4165 1
003 04 1337.560 6613.3740 0
003 04 1383.650 6617.0580 0
003 04 1389.280 6617.5154 1
003 04 1397.400 6618.1668 1
003 04 1419.780 6619.9458 1
003 04 1432.480 6620.9665 0
003 04 1574.690 6632.0837 1
003 04 1654.640 6638.2207 1
003 04 1663.650 6638.9119 1
003 04 1674.530 6639.7403 1
003 04 1726.720 6643.6976 1
003 04 1739.530 6644.6635 1
003 04 1764.470 6646.5407 1
003 04 1790.420 6648.4954 0
003 04 1796.700 6648.9586 1
003 04 1869.870 6654.3675 1
003 04 1904.790 6656.9386 1
003 04 1928.580 6658.6774 1
003 04 1955.980 6660.6761 1
003 04 1978.000 6662.2686 1
003 04 1997.830 6663.6966 1
003 04 2002.780 6664.0510 1
003 04 2034.940 6666.3588 1
004 04   54.810 6501.9919 1
004 04  108.380 6506.9868 1
004 04  130.680 6509.0503 1
004 04  166.390 6512.3639 1
004 04  271.560 6522.0432 1
